FilerEIN,TaxYear,FormAndLineReferenceDesc,ExplanationTxt
131788491,2024,"Schedule C, Part II-B, Line 1 DETAILED DESCRIPTION OF THE LOBBYING ACTIVITY","RECOGNIZING THE POWER OF LEGISLATIVE CHANGE TO ACCOMPLISH ITS MISSION, ACS SUPPORTS LIMITED LOBBYING ACTIVITIES PRIMARILY THROUGH GRANTS TO ITS SECTION 501(C)(4) AFFILIATE, ACS CAN, TO ACHIEVE EVIDENCE BASED POLICY SOLUTIONS BY ADVOCATING FOR LEGISLATION DESIGNED TO ELIMINATE CANCER AS A MAJOR HEALTH PROBLEM. ACS CAN IS CONTRACTUALLY OBLIGATED TO USE FUNDS FROM ACS SOLELY IN A MANNER CONSISTENT WITH APPLICABLE PROVISIONS OF THE INTERNAL REVENUE CODE GOVERNING 501(C)(3) ORGANIZATIONS. FUNDS ARE PROHIBITED FROM BEING EXPENDED FOR ELECTION PURPOSES, INCLUDING CONTRIBUTIONS TO ANY CANDIDATE OR POLITICAL ORGANIZATION, OR TO INFLUENCE ANY ELECTION TO PUBLIC OFFICE. ACS ALSO PAYS MEMBERSHIP DUES TO CERTAIN ORGANIZATIONS RELATED TO THE NONPROFIT AND/OR HEALTHCARE SECTOR WHICH HAVE LOBBYING EXPENSES. THE TOTAL AMOUNT FOR LOBBYING INCLUDES THE PERCENTAGE OF THE DUES PAID THAT WERE USED FOR LOBBYING."
821406555,2024,"Schedule C, Part II-B, Line 1d LOBBYING ACTIVITY","ALLEGHENY HEALTH NETWORK DISTRIBUTES MAILINGS TO STAKEHOLDERS, INCLUDING LEGISLATORS, TO INFORM THEM ABOUT THE POTENTIAL IMPACT OF CERTAIN HEALTHCARE REGULATIONS ON AHN AND THE COMMUNITIES WE SERVE."
821406555,2024,"Schedule C, Part II-B, Line 1 DETAILED DESCRIPTION OF THE LOBBYING ACTIVITY","ALLEGHENY HEALTH NETWORK ENGAGES IN LIMITED ADVOCACY WITH FEDERAL, STATE, AND LOCAL ELECTED OFFICIALS ON HEALTHCARE LEGISLATION IMPACTING OUR ORGANIZATION AND THE COMMUNITIES WE SERVE."
383952644,2024,"PART II-B, LINE 1:","DURING 2024, MAYO CLINIC (MAYO) OFFICIALS HAD MEETINGS AND CONTACTS WITH FEDERAL AND STATE GOVERNMENT OFFICIALS, INCLUDING MEMBERS OF CONGRESS, STATE LEGISLATURES, AND RESPECTIVE EXECUTIVE BRANCH OFFICIALS TO DISCUSS VARIOUS HEALTH CARE REFORM PROPOSALS AND PROPOSED LEGISLATION. THESE DISCUSSIONS AND MEETINGS WERE HELD IN ROCHESTER, MN AS WELL AS WASHINGTON, D.C., ST. PAUL, MN AND OTHER MAYO CLINIC SITE LOCATIONS. IN ADDITION, MAYO SENT CORRESPONDENCE TO MEMBERS, STAFF AND OTHER GOVERNMENT OFFICIALS OUTLINING MAYO'S POSITIONS AND RECOMMENDATIONS ON LEGISLATION AND PROPOSED REGULATIONS. MAYO PROVIDES INFORMATION OR EXPRESSES ITS CONCERN TO LEGISLATIVE BODIES AND GOVERNMENT OFFICIALS ON MATTERS DIRECTLY RELATED TO HEALTH, THE DELIVERY OF HEALTH CARE AND MEDICAL EDUCATION AND/OR RESEARCH. IN 2024, MAYO REPRESENTATIVES HAD SEVERAL MEETINGS WITH MEMBERS OF THE LEGISLATIVE AND EXECUTIVE BRANCHES OF GOVERNMENT TO DISCUSS ISSUES RELATING TO PATIENT CARE, EDUCATION AND RESEARCH. IN ADDITION TO CORRESPONDENCE, MAYO EXPRESSES ITS PERSPECTIVE ON POLICY ISSUES VIA EDITORIALS AND IN RESPONSES TO MEDIA INQUIRIES. ON OCCASION, MAYO'S POLICY PERSPECTIVE MAY BE INCLUDED IN THE SPEECH CONTENT OF MAYO LEADERS. THE MAJORITY OF EXPENSES RELATED TO LOBBYING ARE INCURRED BY MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH (MFMER), AN AFFILIATED SUPPORT ORGANIZATION OF MAYO CLINIC. IN 2024, THE EXPENSES ASSOCIATED WITH THE ABOVE LOBBYING ACTIVITIES ON BEHALF OF MAYO CLINIC (THE PARENT ORGANIZATION) WHICH ARE INCLUDED IN THIS FORM 990 ARE $1,350,850. SCHEDULE C PART II-B LINE 1I THE AMOUNT IN OTHER ACTIVITIES REPRESENTS A PORTION OF PROFESSIONAL DUES ATTRIBUTABLE TO LOBBYING."
550643304,2024,II-B 1i,"Per estimates provided by the American Hospital Association, 39 of the 2024 dues were allocated to lobbying expense. The WV Hospital Association estimates that during 2024, 12.60 of the dues paid were allocated to lobbying expense. West Virginia University Hospitals, Inc. does not participate in or intervene in including publishing or distributing of statements any political campaign on behalf of or in opposition to any candidate for public office."
912153073,2024,SCHEDULE C,"CLEVELAND CLINIC ENGAGES IN HEALTH CARE RELATED LOBBYING ACTIVITIES IN FURTHERANCE OF ITS EXEMPT PURPOSE AND IN SUPPORT OF ITS MISSION OF CARING FOR LIFE, RESEARCHING FOR HEALTH, AND EDUCATING THOSE WHO SERVE. FURTHER DETAIL ON THE TYPES OF ACTIVITIES IS PROVIDED BELOW. PART II-B, 1G DIRECT CONTACT WITH LEGISLATORS, THEIR STAFFS, GOVERNMENT OFFICIALS, OR A LEGISLATIVE BODY - REPRESENTS MEETINGS WITH AND TOURS CONDUCTED FOR LEGISLATORS AND/OR THEIR STAFF MEMBERS CONDUCTED BY MEMBERS OF THE CCF GOVERNMENT RELATIONS OFFICE. PART II-B, 1I OTHER ACTIVITIES - REPRESENTS PAYMENT TO CERTAIN ORGANIZATIONS FOR LOBBYING SERVICES AS WELL AS PAYMENT OF DUES TO CERTAIN TRADE ORGANIZATIONS WHERE A PORTION OF THE DUES ARE USED TO CONDUCT LOBBYING ACTIVITIES."
530116130,2024,"Schedule C, Part I-C, Line 5 POLITICAL ACTION COMMITTEE","THE NRA POLITICAL VICTORY FUND, AN INDEPENDENT POLITICAL ACTION COMMITTEE (PAC) OF THE NRA, DIRECTLY RECEIVED CONTRIBUTIONS DURING 2024 OF $5,592,105."
530116130,2024,"Schedule C, Part I-A, Line 1 Description of Political Activities","IN 2024, THE NRA PAID $978,181 FUNDRAISING AND ADMINISTRATIVE EXPENSES FOR THE SEPARATE SEGREGATED FUND, AND NRA POLITICAL VICTORY FUND. THE NRA ENGAGED IN ACTIVITIES IN SUPPORT OF ITS MISSION, WHICH INCLUDES PROTECTING AND DEFENDING THE CONSTITUTION OF THE UNITED STATES, ESPECIALLY WITH REFERENCE TO THE INALIENABLE RIGHT OF INDIVIDUAL AMERICAN CITIZENS GUARANTEED BY SUCH CONSTITUTION TO ACQUIRE, POSSESS, COLLECT, EXHIBIT, TRANSPORT, CARRY, TRANSFER OWNERSHIP OF, AND ENJOY THE RIGHT TO USE ARMS, IN ORDER THAT THE PEOPLE MAY ALWAYS BE IN A POSITION TO EXERCISE THEIR LEGITIMATE INDIVIDUAL RIGHTS OF SELF-PRESERVATION AND DEFENSE OF FAMILY, PERSON, AND PROPERTY. IN PURSUIT OF THESE GOALS OF THE ASSOCIATION, THE NRA SPENT FUNDS DIRECTLY AND INDIRECTLY ON POLITICAL ACTIVITIES. THE NRA IS ORGANIZED PRIMARILY TO PROMOTE SOCIAL WELFARE AND ALSO ENGAGES IN POLITICAL ACTIVITIES ON BEHALF OF OR IN OPPOSITION TO CANDIDATES FOR POLITICAL OFFICE, AS ALLOWED BY LAW. BY ANY MEASURE, THE AMOUNT OF FUNDS SPENT BY THE NRA ON POLITICAL ACTIVITIES IS INSUBSTANTIAL IN COMPARISON TO ITS OVERALL ACTIVITIES. THE SEPARATE SEGREGATED FUND IS A SEPARATE ENTITY FOR TAX PURPOSES."
208802884,2024,"PART I-A, LINE 1:",EVERYTOWN FOR GUN SAFETY ACTION FUND MADE CONTRIBUTIONS TO CANDIDATES AND POLITICAL COMMITTEES AS WELL AS COMMUNICATIONS RELATED TO PROMOTING THE ELECTION OF CANDIDATES WHO SUPPORT THE ENACTMENT OF COMMON-SENSE PUBLIC SAFETY MEASURES TO MAKE OUR COMMUNITIES SAFER FROM GUN VIOLENCE AND WHO WILL ENFORCE STRONGER GUN SAFETY LAWS.
571136023,2024,"PART II-B, LINE 1:",AMERICANS FOR CURES FOUNDATION IS A 501(C)3 ORGANIZATION. MORE THAN 50% OF THE BOARD MEMBERS OF AMERICANS FOR STEM CELL THERAPIES AND CURES ARE ALSO BOARD MEMBERS OF AMERICAN FOR CURES FOUNDATION.
571136023,2024,SCHEDULE C - PART III-A,"THE ORGANIZATION DID NOT RECEIVE ANY MEMBERSHIP DUES, ASSESSMENTS, OR SIMILAR AMOUNTS TO ITS MEMBERS."
871832544,2024,"Part I-A, Line 1 - Direct and Indirect Political Campaign Activities","As its primary activity, Our Kids Our Future will work to influence legislative, electoral and political processes and the decisions of public officials on legislation and policies that may impact the well-being of children, youth and families."
